impolite  . name change; it's no longer HRC it's now Hillary Uranium Clinton. Take note.     
impolite  Sorry  Hillary's new normal folk image doesn't take away from Behgnazi & her 0 foreign policy successes as Secretary of State.    
impolite  Hey Hillary is on her to way to buy votes too!      
impolite  have driven themselves...in a car...in the last 20 years...      
impolite  received at least $8.6 million from the Victor Pinchuk Foundation just prior to to Ukrainian coup in Kiev     
impolite  think we should demand to see Marco Rubio's birth certificate!     
impolite  If you think Hillary isn't taking foreign money from Muslim brotherhood  you probably favor Obama as chief justice    
impolite  What's the ambient temperature in today? Use that as a guide!      
impolite  how many men are getting their dicks sucked daily in congress  etc and no one gives a shit...    
impolite  Our prisons and our jails are now our mental health institutions. -Hillary Rodham Clinton     
impolite  Apparently  putting cocaine in someone's butthole and then waiting for them to fart in your face is the wrong way to get high.    
impolite  she calls education a non-family enterprise Are you?      
impolite  Hillary's Trip Journal Day 4: I don't remember Arkansas cows smelling as bad as these Iowa cows smell.      
impolite  I'll be when your subpoena arrives.      
impolite  QOTD There's also alot of respect for her  across the spectrum. - John Hickenlooper     
impolite  Yes  do tell US  name one of her accomplishments   
impolite  It's time that we move from good words 2 good works  from sound bites 2 sound solutions HILLARY CLINTON     
impolite  loving the new colorful profile pic!      
impolite  Women over 60 don't need security detail because according to society they are invisible     
impolite  Nothing says I'm Every Woman like 10 Democrat staffers in a machine shop in right ?      
impolite  Forgive of her stupid comments about women being president. She will blame it on that time of the month anyways.     
impolite  take that  Marco Rubio. cannot pander to the Latino vote while pushing policies that hurt the community most.    
impolite  Low key it would be interesting to have a female president.     
impolite  USA The whole is supporting you.     
impolite  for innovation and development to make i Utopia     
impolite  whose the opportunist now      
impolite  Don't care for   but it seems she taking the gut punches by the .     
impolite  Hillary doesn't want to put anyone in prison anymore. Obviously worried about her own future.     
impolite  There she is pant suite Hillary to hide those thighs      
impolite  So when all you brave patriots stop Hillary  who you going to replace her with  Jeb Bush? LOL.    
impolite  This is why Rand Paul will never be POTUS.      
impolite  Hillary's campaign events are scripted dog & pony shows designed to shelter her from vetting b4 the coronation     
impolite  The only way I support Hillary was if Elizabeth Warren ran or Karl Marx was running      
impolite  why? Shes busy doing things you dont get to know about. Like talking to      
impolite  Women are not a demographic  we are at least 50% of the nation. So a woman is no more symbolic than a man    
impolite  Who in is ready for in ...     
impolite  This is not her first time at the rodeo! doesn't care who likes her or not This woman is on a mission      
impolite  Support encourage president world is success of women in world     
impolite  Probably not perfect for everyone--which I think is great. But this is the beginning of a conversation.     
impolite  My grandparents were all immigrants  except those that weren't.     
impolite  we need to re-establish a system dominated by love and affection have RT     
impolite  Chipotle employees shouldn't complain Hillary left nothing in the tip jar. They're lucky she didn't dip in and help herself     
impolite  didn't realize was such a big hit!      
impolite  is running for president  don't the already have one really old guy running??    
impolite  We are really missing out on economic opportunity  when we could be making millions to work the night shift.     
impolite  Only in a SEXIST AS FUK world would we question the qualifications of a former SECRETARY OF STATE.     
impolite  Only > < may say what sexism is. The rest of you all shut up.     
impolite  Saw a bit of 's speech & I was proud to hear her plans for policy improvements in our justice system. Thanks!     
impolite  Are you all at ready for in ...     
impolite  End lawless . Jail Butcher of . rapist .      
impolite  is a champion of cattle futures.     
impolite  Check this sick @ changing80 media pic of Hillary & report them like I just did.      
impolite  optics problem? No the real Hillary Clinton has stood up      
impolite  1791 2 years ago never answered whether she used private email media passed on reporting     
impolite  Great to see my mentor at . And she's right we have the most qualified candidate ever running for POTUS.     
impolite  Respect FOR the law and respect BY the law Yes  needed desperately.     
impolite  My bish said call her H      
impolite  Hillary pandering with her logo.      
impolite  Wondering what the NEXT idiotic GOP smear against will be. It's coming for sure. Just don't know details yet.     
impolite  Can you imagine how the media would have reacted if Mitt Romney didn't tip at a restuarant!      
impolite  The opposition is hard at work trying to distract voters from what IS important  a better America  and a better world.   
impolite  Hey I hope you all are ready for      
impolite  He cool  but NO    
impolite  Support encourage president world is success of women in world     
impolite  is a champion of data removal.     
impolite  Yip. Obama Dems are already undermining      
impolite  297 days until I can register to vote!!1 year 193 days until Election Day      
impolite  I'd still rather have Aaron Hernandez as President than Hillary.      
impolite  Rand would offer free eye exams      
impolite  Of course it was. She'll be handled every step of the way. They can't risk her unscripted.     
impolite  Bill was a liar but likable.      
impolite  is the champion of authentic southern accents.     
impolite  Unless the Democratic Party has more of a competition for Presidency it looks like I'm going to be voting     
impolite  Students of are you all ready for in ...     
impolite  agree  these are better than what you had before  like a severe cold is better than pneumonia. Good luck.   
impolite  to da honies gittin money playing words like dummies      
impolite  Stop raising taxes and let people keep more of their wages!      
impolite  Bill Clinton just wants to be the first dude to be President and bang one.     
impolite  I'm a woman. Can I be President?      
impolite  Lets remember is an unindicted war criminal b4 we start yelling day after day. Will we ever see justice?     
impolite  So   I believe Andrew Fastow beat you to the we made mistakes  as many organizations of our size do excuse   
impolite  Here ya go teddy boy..the world is getting HOTTER!! It's called GLOBAL WARMING!! You're such a PUTZ!!     
impolite  Because I want young American women to be able to be proud of the 1st woman president     
impolite  Saudi Arabia imprisons & flogs rape victims. Women's champion has accepted MILLIONS $$$ from Saudi govt      
impolite  serious  if trump runs you'll get a trump tattoo? Calling the Donald!!    
impolite  bad wife  bad role model for women  bad lawyer  bad First Lady  bad Senator  horrible Secretary of State.
impolite  is as transparent as a brick wall      
impolite  Everything Hillary touches ends up being a scam  a lie  a cover-up  or a failure. William L. Just who we want as president.  
impolite  is making the case here & just exclusively how to deal with complex social issues.      
impolite  Hey are yout all ready for in      
impolite  Sir  you have my vote.     
impolite  the US presidency is a testament to the success of their role in the world     
impolite  Lets take back our country! Whos with me? No more Democrats!2016     
impolite  How many poor kids could $2.5 billion feed?     
impolite  The media is so vocal about possibility of a women president but haven't said ANYTHING about the 1st Latino President      
impolite  A body-cam on every cop  private servers for Cabinet Secretaries.    
impolite  March 8  2016 Ohio is holding our Primaries! The date is subject to change.     
impolite  Go watch America: Imagine A World Without Her. It'll make you realize how lucky we are to live in the best country on Earth     
impolite  I want to go back in time to when men and women couldn't appear in the same yearbook as each other school     
impolite  marijuana? marijuaage equality?? coincidence i think nOT!!11!     
impolite  One-percenter lied about being No more lies. NO to     
impolite  we lost 4 000 of our Military boys when your President pulled out of Iraq.     
impolite  You can't grow an economy from the bottom up. If she gets in  we're ALL in trouble    
impolite  are you all ready for in ...     
impolite  Fine; unethical or illegal quid pro quo uranium deal works for me.     
impolite  to stop for today to garner the vote. is worthless.      
impolite  What are you afraid of ? If you can't answer questions from the press  why do we want you as POTUS    
impolite  My name is Rebecca and my grandmother immigrated to Sunnybrook Farm.      
impolite  is a droid & someone's programmed her to say things - thinks she doesn't have to WORK to win so she ISN'T!     
impolite  I've made my decision  to the shock of no one probably  who I'm supporting    
impolite  Problem with is it's not even a decreed party. A house devided against itself  will not stand. think this news to    
impolite  I'm confident that will piss off a few white Anglo-Saxon Protestants! Keep talking Jeb.     
impolite  Just how many more days do we have to endure before January 20  2017?     
impolite  I don't want to be appointed to an Ambassador post.     
impolite  Hartdegen She's too old to understand the internet...that she can be fact checked.     
impolite  'Hillary-speak' campaign rhetoric is going to be the death of me.      
impolite  100% agree. We need a woman like Hillary that can help this country get nursed back together!     
impolite  Whoever is up now let it be known that support for never sleeps! We promote the 24/7      
impolite  THEYRE NOT THUGS YOU RACISTS THEY ARE COMMUNITY REORGANIZERS !!      
impolite  notice that you didn't condemn the lawless actions of the rioters.     
impolite  Hillary is killing it so far on the trail. She's finally showing her personal side and I think it will benefit her profoundly.     
impolite  How can she live with herself?      
impolite  In 2013 Clinton Foundation collected $140M and spent $9M on direct aid  in 2014 they raised $500M and spent $100M on direct aid!     
impolite  Much like you good people I forgot about my a couple weeks ago      
impolite  Here is what I know for sure  past actions are good indicators of future ones.    
impolite  If becomes president  does Bill become the first man??     
impolite  Says the millionaire politician who accepts $$$ from countries that execute gays.      
impolite  Now that was spotted at Chipotle  I'm craving a burrito bowl.    
impolite  I've been doing my reading and I do have to to say  I'm wildly impressed by Hillary Clinton    
impolite  Because I'm against common core  common crooks and common lies!     
impolite  Because Communist Breadlines are not my thing!      
impolite  Hey I am requesting an interview between and Macie Hensley. That would be epic!      
impolite  Buy one get one free  you're an idiot    
impolite  Is everyone in ready for president in ...     
impolite  Hillary is on her way to to be their champion.      
impolite  Denial. It works for Hillary  why not the Mayor of .     
impolite  for innovation and development to make i Utopia     
impolite  I'm 19 years old and care about politics and elections.... I feel like I'm 67 years old     
impolite  If Hillary will lock Americans in classrooms during her campaign  she'll have no problems locking us all up whenever she wants.    
impolite  Although I certainly have disagreements  after reading about I much rather have him than .    
impolite  Hillary 05: Time to send a clear msg to most profitable sector in economy that they are being watched.      
impolite  Especially the paid union lackies who have no idea why their there. Propaganda machine spinning overtime.     
impolite  I'm on the edge of my seat to start volunteering for 's presidential campaign! So excited!!      
impolite  will pick for VP -Mark my tweet.      
impolite  Hillary Clinton has not driven a car since 1996.      
impolite  You can run but you can't hide.      
impolite  Damn  I need a raise. It was the 90's last time I got one. Let me think...who was the President then...?     
impolite  Hillary can not win. Here's hoping the Dems offer a real candidate like Warren.      
impolite  Support encourage president world is success of women in world     
impolite  now i can live in peace     
impolite  The space is wide open. Establishment cred and a progressive agenda. Bring back Teddy.     
impolite  Are you students ready for in ...     
impolite  Be interesting to see how Hillary defends same when questioned. She will eventually have to answer questions.     
impolite  cuz you know I'm such a feminist      
impolite  The whole is supporting you.     
impolite  Use your brain  keep Hillary out of the White House.Clinton2016    
impolite  Hillary is our best choice if we truly want to continue being a progressive nation.      
impolite  In case of Emergency  Push THIS BUTTON to scrub server.....    
impolite  Also  I finally moved to today! Will be much easier to get around going forward!     
impolite  is at the top  and has spent her whole career growing government  keeping the deck stacked.    
impolite  Marriage equality a constitutional right! Woot #      
impolite  Hillary needs to go to a Sheetz gas station after 10 pm to see the real America.     
impolite  Hillary Clinton makes Nixon look like an amateur schoolboy      
impolite  I'm not a Genitalian     
impolite  I will be there when your little tree has run out of smell.      
impolite  I'm who got kicked off the team due to misconduct.      
impolite  crazy to think next up for the Oval Office is either going to be Hillary or a Republican     
impolite  Join the Twitter movement! RT or fav for a mention or follow back!     
impolite  Angie I want the first female to be competent.     
impolite  Stop promoting . She is a liar. Just like her impeached husband.      
impolite  Being a total clusterfuck at anything she does.      
impolite  I'm going to apply for the Intern job     
impolite  you could never dream to be as intelligent as she is     
impolite  US will have over $21 TRILLION in DEBT by time leaves office. More than double debt of ALL 43 Presidents.      
impolite  If you're not watching 's speech right now you're missing her drop tons of wisdom.     
impolite  The gap between rich & poor is widening at the alarming speed. No chance for Republicans to have a president in White House.     
impolite  CEO pay the target for 2016 election. From someone who makes more than most CEO's but you drank the Kool-Aid.     
impolite  Hillary 2007: I certainly think the free market has failed.      
impolite  WOW  she's one to talk    
impolite  Didn't realize Bob Dole was mentioned in Tupac's How do you want it      
impolite  The deceit hand? Thats a hand you know well. Right?     
impolite  I just gave an unhealthy amount of my hard-earned money away to the big gov't & untrustworthy IRS.      
impolite  Because I know Muslims have fought for America in the every major war.      
impolite  The whole is supporting you.     
impolite  I'll be because being Mrs. Bill Clinton *entitles* me to be.     
impolite  edbut if you said give me rainbow youre not as 1337 as thought      
impolite  for innovation and development to make i Utopia     
impolite  We should make body cameras the norm everywhere.      
impolite  As long as you and your husband are up there. Right?     
impolite  Where's the campaign store is the real question? I am ready to buy some Hillary gear     
impolite  is the only honest person 2 enter the in a long time      
impolite  That God for global warming melting icebergs  never gets prosecuted for her crimes     
impolite  she also voted for the Iraq war and was responsible for gathering votes to support it.     
impolite  will continue to widen their field of candidates until they find someone named Ben Ghazi to run against     
impolite  razor: 1 of select few people fired 4 being 2 unethical 2 investigate Watergate     
impolite  If Hillary IS elected  I have my transition team together to smoothly move me from a racist to a sexist.    
impolite  Human rights are women's rights and women's rights are human rights. - Hillary Clinton     
impolite  Why is Hillary lying AGAIN about something news worthy? What's news worthy is if she doesn't lie about something     
impolite  Hillary Clinton vs. Bernie Sanders primary will be like the brawl over applesauce at the retirement home.      
impolite  Also the $400 000 speaking fees took from Goldman Sachs for two speeches. _Vennochi    
impolite  63% Think Hillary Clinton May Have Helped Foreign Donors As Secretary of State _Poll     
impolite  take faith that almost every political entity around you  whether dissident or not  serves no good purpose    
impolite  Gov. Chafee  why are you trying to make fetch happen. It's not going to happen.    
impolite  Who in is ready for in ...     
impolite  A proper introduction of Hillary Clinton should begin with five words: Will the defendant please rise      
impolite  is the champion of the potemkin candidacy.     
impolite  are you kidding me...leave her to focus on issues...the next prez     
impolite  we need to re-establish a system dominated by love and affection have a RT     
impolite  Omg .. I used to watch that too .. Wow.. A women in the Whit House.. Who would have thought.?      
impolite  Hillary Clinton keeps sending me emails  and when I try to unsubscribe  I get an error message. THIS IS CANCER   
impolite  She will be doing that for the entire campaign...mark my words!      
impolite  couldn't run his way out of a paper bag let alone beat . Go home Chris you r drunk.      
impolite  I'm thinking throws under the bus to end firestorm.      
impolite  Hillary Clinton for Ambassador to ISIS.     
impolite  1791 That doesn't leave much to talk about  then  does it?   
impolite  It should be illegal for an employer to discriminate against their workers.      
impolite  Let's hope the VOTERS remember!      
impolite  Don't get it twisted. A major presidential candidate using her first policy speech to talk about mass incarcertaion.     
impolite  2 million bogus followers on Twitter      
impolite  Students of are you all ready for in      
impolite  Thank you for adding me to your list     
impolite  Go ahead  brother! Obamacare saved my life so I know how you feel!    
impolite  has yet to release donors... Public deserves disclosure.      
impolite  The only thing that I would pay money for is to hear Hillary Clinton say I QUIT and I'm GUILTY that would be worth millions.     
impolite  1 Then you know how slippery snakes slither over shards of glass!     
impolite  Are all you all at &MUniversity excited for in &M &M      
impolite  had more twitter followers then all four major Republican candidates (Bush  Rubio  Paul  Cruz) COMBINED.  
impolite  Technically  a president with raging hormones could refer to estrogen  testosterone or anabolic steroids    
impolite  Obama: climate change or bush? Who to blame...? Hillary: right wing conspiracy in Baltimore.      
impolite  I would LMAO if some negro Democrat decides to run for President.      
impolite  As rails against big $ in politics  she is expected to bring in 2 BILLION DOLLARS!     
impolite  Sending you gay bear love from Chicago      
impolite  Hillary Clinton's campaign slogan ought to be Move bitch! Get out the way!!      
impolite  YES HE IS!! PBO should call each & every repub out for the fools they are..ALL OF THEM!!      
impolite  Poli_Ana_ No  she's got the vote w/o even talking to them. Most blacks are brainwashed by     
impolite  those of us that also have a brain will be voting against Hillary...     
impolite  I'd love for some reporter to ask  Sec Clinton  will you b returning the White House china  if elected? Or did you already hock it?  
impolite  Hillary will get past the primaries cause Dem voters don't think she can do any wrong. But she will be beat in November     
impolite  SOS OBAMA Who? Are you joking?      
impolite  I'm down to help for 2016 election.     
impolite  Lol why do so many people around here hate Hillary?      
impolite  brought out of the closet--If this is how it's gonna be in 2016  Bring it on !! --    
impolite  Clinton Foundation to keep accepting bribes from foreign governments      
impolite  secret Clinton docs? gee WHAT a surprise!     
impolite  On the contrary  I am happy she will win. I enjoy seeing Liberal cities burn GO    
impolite  I think I am going to vote for Monica Lewinsky's Ex- boyfriends Wife     
impolite  Too far . That's just too fucking far.      
impolite  am portuguese and i support your campaign! Best luck! The world need a person and a women like you!      
impolite  You don't have to be a lawyer to know the Clintons violated ethics rules.     
impolite  Did your rich Saudi donors  who execute gays  join the team?    
impolite  RRios! She is so wrong & so sexist! She's a dumb bitch!     
impolite  Would you wanna be in a long term relationship with some bitch that hides her emails  & lies to your face? Then     
impolite  and peaceful coexistence of all no to violence and      
impolite  YES! Community policing is answer to rebuilding trust in our communities between law enforcement and the people they serve.     
impolite  Hey I hope you all are ready for ...     
impolite  You want to hear something really ugly  1 in 5 women will be sexually assaulted in their time in college     
impolite  Elizabeth Cady Stanton did not die so you could get upset about fuckbois that don't text back     
impolite  It is not a woman's place to be made to feel uncomfortable walking down the street.      
impolite  how about Maura & Tucker in the morning      
impolite  Be the person you needed when you were younger Ayesha A. Siddiqi      
impolite  Whether you label yourself a feminist or not I think it's important that we address equal rights.-Taylor Swift.     
impolite  The only thing ugly is the god damn opinions of the idiotic people who started this tag     
impolite  Have you ever thought that maybe blue jeans hates you? Not everyone in the world is made for each other.     
impolite  Free bleeding is only gross if you are a misogynist      
impolite  Tell to stop speaking about women is such a belittling manner. You should NEVER lie to women.      
impolite  Contrary to stereotype I see feminists all over social media championing causes that benefit men.      
impolite  have to stop tweeting now cause wants his tea making.     
impolite  Pretty excited about this piece I'm writing for tomorrow. Internalized misogyny and female grooming. Bam.     
impolite  I take it personally when people call my dog a he. Toni is a girls name too     
impolite  Male rape is one of the most under-reported crimes; male rape survivors are among the most under-served crime victims.     
impolite  U can be a w/o bein a bitch  you can also embrace you are sexuality w/o having loose morals     
impolite  Yes women it's not fair that men staying at home is shamed by society. We must change ppl additudes      
impolite  Women don't make 75% less than men for the same job. Women  on average  make less then men. Look it up feminazis.    
impolite  maybe if committed he'd be alive today      
impolite  I am not stopping your FOE on you are own TL if you notice;was encouraging you to post topics I'm interested in on my TL     
impolite  Feminists don't even understand what feminism is.     
impolite  Feminists  go to the gym  lose some weight and stop to blame society for everything   
impolite  links in sauga gotta stop chincing girls and taking away that extra bit      
impolite  Charmander a right doesn't have to come from a law. They're called equal rights not equal laws     
impolite  RAL: Most feminists don't know what they are fighting for?! Most ego maniac's who want they're 15 minutes of fame.      
impolite  It upsets me how people are so narrow-minded when it comes to feminism. STEREOTYPING MEN IS NOT .     
impolite  jayneW its cool I got the greenlight I'm back on you are side     
impolite  I'm going to walk you thru this _a13 because I get feminists have NO idea what they are saying...      
impolite  Also a policy on removing feminists. In their entirety. Thanks for your help with this      
impolite  My school taught us about the penis but never mentioned the clitoris     
impolite  Every time I was told I was bossy rather than assertive I took it as a compliment     
impolite  feminist: *says something about women to be treated as equal human beings* some asshole: you're ugly wow nice okay lmao      
impolite  she lied you idiot  it's a fact & the reason that you won't acknowledge those facts is also the reason why    
impolite  Well he is not guilty you idiot  the police dropped the investigation.     
impolite  Pope Francis: Christians should support equal pay for equal work      
impolite  Hey first-world country white women bitching about gender inequality  you're going to be fine     
impolite  It's an attempt at a parody.      
impolite  maybe ...as always I'm sure he's the scum bag man and she is just a sweet innocent victim.     
impolite  YOU'RE A GIRL AND HAVE A SEX DRIVE!? YOU MUST BE A SLUT!      
impolite  I met my first radical feminist today. Holy shit. Amazing how much can go wrong in a brain      
impolite  Why don't you love me Twitter     
impolite  Men that want credit from women for being feminists are not feminists at all. They're just men wanting more privileges      
impolite  Stupid Feminists  the civilization you take for granted was built with the labour  blood sweat and tears of men.   
impolite  Why should a man pay a woman he's no longer married to? Why shouldn't custody be equal? Its EQUALITY.     
impolite  This feminist supports gender equality because some people believe a woman's value lies in her physical beauty.     
impolite  Kristen Stewart: 'Hollywood is disgustingly sexist'      
impolite  Dear god  you are fat.    
impolite  the trigger levels are over 9000     
impolite  I'm never bored. Ppl who easily get bored - like you profess to be - are generally boring. It's a weak wimp-out.     
impolite  exactly women are so weak and incapable the sight of one in a slim skin is giving them an attack of the vapours     
impolite  heyheather 18 years of forced child support IS slavery. It is forced employment = slavery.     
impolite  Gotta love the respect feminists give to those that don't wanna be a feminist (note the sarcasm)      
impolite  What a wonderful interview with in . Very refreshing feminist views     
impolite  lmao at the fact you use a bunch of airbrushed fake ass celebrities      
impolite  Females turn into man hating feminists because no man fancy's they're dyke lesbian ass's.     
impolite  How much radical feminist does there have to be before feminist start rethinking their position about feminism?     
impolite  Contempo Qiwaamah:longer paid maternity leave flexi working hours on-site childcare breastfeeding/breastpumping rooms equal pay 
impolite  Very nice work. I'm happy to hear your autistic friend is able to express himself this way     
impolite  I believe that every women should have their own rights!!     
impolite  married to a serial violent sex offender & cocaine trafficker? Go corporate      
impolite  All the feminist block me because I speak true.     
impolite  women don't need to shave.     
impolite  feminism does not equal woman's rights. Feminism is about vaulting one gender over another  NOT equality.    
impolite  watching on Fox news  obvious feminist and her goony beardman following the reporter around for attention    
impolite  the fact that people think women need to be appealing and attractive to be heard/seen as equal is why we need feminism     
impolite  Feminism -- give us a follow back.      
impolite  She's showing 77% less skin than the boys.      
impolite  o The Mito Eve model does not explicit prove 1 ancestor  it narrows down similarities to a matter of a degree...    
impolite  florencesmith Not if - women do have equal rights & feminists have made women more equal than men. Go read Animal Farm     
impolite  omg you misogynistic oppressor this is why i need      
impolite  Women's rights are ! Join the twitter rally at 3pm ET if you agree!      
impolite  lol this is so stupid. I think the point was they're ugly on the inside  so by posting selfies you are accomplishing nothing    
impolite  You compared playing with dolls to a violent disposition. Two very different things.      
impolite  See held equally accountable/responsible for their actions and choices      
impolite  Yes a greater understanding because ur's is superior 2 mine LOL     
impolite  You don't have to be anti-men to be pro-women. ~      
impolite  The queen won the royalty race not the king or prince     
impolite  I NEED FEMINISM BECAUSE- A man in a room full of women is ecstatic. A woman in a room full of men is terrified.     
impolite  needs to sue Keith Olbermann for slander and defamation      
impolite  You proved yourself to be a real feminist. Only speaking about how girls have it difficult.     
impolite  Just give me the attention you never gave anyone else.      
impolite  Just been putting the finishing touches to a feminist-themed cryptic crossword... Standard.      
impolite  V! Can't wait to see you! #     
impolite  I'm just stating the facts     
impolite  Me (in jest): It's a man's world  you'd better know. Kaitlyn: I'll blow up the world then.     
impolite  you know what's ugly? can't going out with a short skirt without being judged     
impolite  Courting patriarchal approval condemns your sisters to abuse about their physical appearance      
impolite  When is it ok for a married 49 year old CEO to use his power and influence to shag his 22-year-old intern?      
impolite  feminism today focuses on microagressions the wage gap is fake we work on fixing social attitudes and ending rape culture     
impolite  hate to break it to you bruh but women do get pretty for us. They get pretty to show other women      
impolite  Whenever someone picks an actress for Last Man Stanton it is p. dismal.      
impolite  This farm is fucking disgusting.     
impolite  Some guy just called me a gentleman for holding the door open for him. He then corrected himself & said I'm sorry  gentlewoman!    
impolite  I love that girl on _15 What the hell ? Way to diminish women's soccer      
impolite  You just made the best case against feminist equality ever! Fuck feminism!     
impolite  WTF don't be saying these inconvenient truths. It might hurt the narrative.     
impolite  WHO DO I GOTTA FUCK TO NEVER FEEL LIKE I GOTTA FUCK SOMEBODY?     
impolite  chastain Agree 100 %! She radiates beauty from the inside out. Such a role model for all      
impolite  Lehi high school is my favorite school due to ps yo gleaves hit me up      
impolite  to the people (male and female- the females always upset me more) who told me I couldn't achieve or do what a boy/man can.     
impolite  Because I barely have a mind of my own so i need you to tell me how to best entertain you      
impolite  Thanks for all the laughs tonight  ! And the social commentary wasn't bad either ;)     
impolite  Which ugly ass white boy who got rejected by girl made this stupid hashtags     
impolite  Stompa You do understand that women can abandon their babies whenever they want and men are stuck with the bill?     
impolite  those who resist against feminism before us 2016 election  should not be killed. they should be raped to death ...     
impolite  We live in a world where you're either a bitch or a doormat     
impolite  senatore Also im assuming you claim to be one...yet you just called me an idiot and you dont even know me. Nice.     
impolite  It doesnt take a miracle all takes signature and a few kind people to know not to kill innocent a women      
impolite  Starting to compile evidence for blog post  how modern feminism shares the same traits as the Nazi propaganda     
impolite  MEN AND WOMEN ARE EQUAL BUT MEN ARE ALL RAPISTS OKAY     
impolite  I've removed the term from by bio because racist  transphobic  white feminists have fucked it up for everyone.   
impolite  So you support unequal pricing based on gender ? Don't you normally call that sexism?      
impolite  sarcasmspasm _9 Then there's the added level of irony: Their chosen figureheads: Not really body positive amirite?     
impolite  Why is Paul Elam not one of the most hated men alive right now!?      
impolite  is this list for real? Please god it better be a joke. No man or woman should ever pay attention to this shit.      
impolite  Hey  all you -ers  if Socrates was born mortal  and his mother thus doomed him to die  is she a murderer? 
impolite  You need feminism more than you need anything else in your life. You couldn't survive or speak w/o it.     
impolite  Feminist logic: Be awesome or you're a piece of shit. Nice. You should learn what patriarchy means  dumb shit.     
impolite  I don't understand how the concept of a male being a feminist doesn't get in some peoples heads. Equality? Anyone?      
impolite  I'm not sure my schadenfreudes can stand this much tickling. _9      
impolite  In class today  a kid said that feminists hate men. Ok sweetie.    
impolite  man can spread their genetic material with much greater frequency (= evolutionary fitness) than 1 female...     
impolite  should know how to protect herself. Which is why I carry a gun.      
impolite  A woman is not a sex object. She's a person.      
impolite  Condoms fail. Unplanned pregs happens. Either both parents get abortion rights  or neither    
impolite  I guess wanting and trying to make this world a better place for everyone makes me ugly.      
impolite  MRAs just tried to enlighten me  which went about as well as the flight of the Hindenburg.    
impolite  Wow. A threat of violence from a feminist  when I've been nothing but polite. I might report this . . .    
impolite  No. Feminists are not ugly. The fact that there isn't equal rights for both men and women is.      
impolite  I nailed another black feminist. I banged her so hard that she shit. My wife ended up cleaning up the shit too.      
impolite  You wanna generalize then the same can be done to     
impolite  who ever coined the term mansplaining was a fucking cunt     
impolite  I have noticed that you never see any really beautiful feminists. I wonder why?     
impolite  If feminists spent 1/2 as much time reading papers as they do tumblr they would be real people  not ignorant sexist bigots.    
impolite  protip. MAYBE familiarize yourself with recent trending topics....      
impolite  Suns out.... Dresses out... out... This shouldn't be daily life      
impolite  Lol what's so ugly about wanting to be equal?     
impolite  All I'm doing is reading GG tweets and getting angrier. Fuuuuuuuuuuuck men are privileged. Time for bed.      
impolite  OH NO EQUALITY FOR ALL WHAT SHALL WE DO ?!?!? STOP FEMINIST ASAP     
impolite  listen well I'm ready to tell about a need that I cannot deny      
impolite  Your physical appearance doesn't define your worth.People should be heard whether theyre conventionally attractive or not.     
impolite  Wonder what it'd be like to wear a dress and NOT be sexually harassed for it.      
impolite  what's so wrong with getting dick? How come when guys do it they're praised for it? YOU SEXIST     
impolite  true to form Fiance is not being held accountable for her role. & accountability are like oil & water     
impolite  Women are superior to men in every aspect      
impolite  Extinction of insects dangerous herbs gigolo services religious fanaticism fake BEERcans-Y Malaysia Radio&media FAIL2discuss? 
impolite  Anyone find it funny that use when they don't want to understand what it means to be one?      
impolite  why not she's clearly a part of the squad females can't be with guys without being looked at as a hoe     
impolite  The most upsetting of all of these however  was when I was greeted with shock and disgust for the fact I have ambition and    
impolite  What do you say to a woman with two black eyes? Nothing  she's already been told twice.     
impolite  Qotd: there is only misogyny or feminism - on the podcast     
impolite  _McCallum You're 55yrs out-of-date. I thought you could be more interesting  but you're just old news  bored now. Bye   
impolite  has an article on women and politics in this months - it's a must read.      
impolite  Men don't admit to being raped as readily as women do. So your question is feminist bullshit.     
impolite  I respect your truck-suck. Why do you not respect girls' innate or chosen doll-love?     
impolite  Feminists believe mothers should have a say over the father's body  his job  and his money.   
impolite  they opened a blenders in the vhs GIRLS bathroom today!      
impolite  If you can read this  I'm anally raping you right now.     
impolite  Just read a rather good article on females and their perceived/imposed limits throughout the education system and the work place     
impolite  ayyy  feminists.. wanna buy me a drink?    
impolite  If I pretend people are calling me ugly  I can post a selfie and brag about myself! Disagreement will equal misogyny!    
impolite  Radios r filled with feminist and rape propaganda. Feminism is alive n well in Malaysia. Their rape guilt tactics won't silence me     
impolite  I take some solace in knowing that  at least  it means they don't know who that useless hack is...    
impolite  Damn that wage gap! Sneaky men work longer hours in dangerous jobs and get paid for it!     
impolite  wanted to pursue a career rather than settle down and start a family in my 20's. Even now  people still tell me time is ticking &    
impolite  Excited to hear author Slut-Shaming in the Age ofthe Internet      
impolite  Women don't understand men's plight and so shouldn't force men into fatherhood w/o consent.     
impolite  Eating a bagel by myself rocking out to Man! I Feel Like a Woman!      
impolite  Saying instead of is like saying equal rights for all instead of     
impolite  We teach the young rubbernormative messages about how they should use condoms  as if rawdogging is somehow wrong     
impolite  Pissed that I got talked to but he didn't      
impolite  Today we watch the United States Supreme Court.     
impolite  AND A MAN! A MAN CAN DO WHAT HE WANTS WITH HIS BODY AS WELL!     
impolite  insulting  thinking you can make a switch like that. if it wasn't written for us  it wasn't for us   
impolite  Walking through my neighborhood i saw 5 different fathers taking care of the toddler with no woman nearby      
impolite  Women are strong  women are smart  women are bold.    
impolite  I just yelled at my boyfriend for trying to let me win for Mortal Kombat X.     
impolite  When real life gets controversial  scroll social media faster.     
