__label__neutral,  What channel are you watching now?
__label__neutral,  There's TV coverage of the NBA tournament.
__label__neutral,  Do you have a TV guide?
__label__neutral,  You'll be on air in two minutes.
__label__neutral,  Channel 5 is off the air now.
__label__neutral,  Turn up your radio please.
__label__neutral,  We can't get good pictures on our TV set.
__label__neutral,  Can this radio receive short-wave?
__label__neutral,  If you install an outside antenna  you will have better reception.
__label__neutral,  Turn down the radio please.
__label__neutral,  We'll have a soap opera series on TV this week.
__label__neutral,  Please tune in next time.
__label__neutral,  We're broadcasting from London.
__label__neutral,You can receive our program at short wave 37.5 MH.
__label__neutral,  There's too much static.
__label__neutral,  What's your favorite music?
__label__neutral,  Do you often go to a concert?
__label__neutral,  I hate Jazz It's too noisy.
__label__neutral,  Do you like pop music?
__label__neutral,  I have never heard the piece before  who wrote it?
__label__neutral,  What do you think of their skill?
__label__neutral,  I find classical concerts more to my liking than rock concerts.
__label__neutral,  I've never read a more stirring story.
__label__neutral, He has a passion for literature.
__label__neutral, I am most attracted by Dickens.
__label__neutral,  I never grow tired of novels though I read them everyday.
__label__neutral, On Sundays I often spend some time reading in the library.
__label__neutral,  What do think about this poem?
__label__neutral, I like Shakespeare better than Milton.
__label__neutral, How much do you know about the works of George Eliot?
__label__neutral,Thank you for helping me.
__label__neutral,It's nice to meet you.
__label__neutral,Can I have your name?
__label__neutral,It was a pleasure meeting you.
__label__neutral,Pleased to meet you.
__label__neutral,Hope to see you again.
__label__neutral,Does that mean that I can see you again?
__label__neutral,I hope nothing is wrong.
__label__neutral,Oh  no Is it serious?
__label__neutral,Have a safe trip home.
__label__neutral,I'm Tom  Zhang We made a reservation for tea this afternoon.
__label__neutral,Yes  sir This way  please Here's your table Is this all right?
__label__neutral,Yes  it's nice  indeed Thank you.
__label__neutral, Awfully sorry  sir  There are no rooms available now.
__label__neutral,But I have reserved a room the day before yesterday.
__label__neutral,Sorry May I have your name? 
__label__neutral,Please wait a minute Let me check...Excuse me  but I can't seem to find your name on our 
__label__neutral,list Are you sure you have a reservation for tonight?
__label__neutral,Of course  I did it myself.
__label__neutral,I'm terribly sorry There must have been some mistakes  Let me check it again... Oh  yes. 
__label__neutral,There is a name listed as Tom Huang It must be the fault of the clerk who registered 
__label__neutral,your name I apologize.
__label__neutral,Don't worry about that.
__label__neutral,According to the records  your reservation is for a single room with shower and air 
__label__neutral,conditioner for two nights  The room rate will be $110 per night  including 10% tax and 
__label__neutral,4% service charge Is it right?
__label__neutral,Yes  that's right  I'd like to pay my bill by credit card.
__label__neutral,May I take a print of your card?
__label__neutral,OK Now could you fill out this registration card?
__label__neutral,Your room number is 707 Here is your key  The bellhop will help you to carry the suitcases 
__label__neutral,to your room  Have a nice evening.
__label__neutral,May I have a menu please?
__label__neutral,Do you have a menu in chinese?
__label__neutral,Would you like something to drink before dinner?
__label__neutral,What kind of drinks do you have for an aperitif?
__label__neutral,May I see the wine list?
__label__neutral,May I order a glass of wine?
__label__neutral,What kind of wine do you have?
__label__neutral,I'd like to have some local wine.
__label__neutral,I'd like to have Frence red wine.
__label__neutral,Could you recommend some good wine?
__label__neutral,What is the specialty of the house?
__label__neutral,Do you have today's special?
__label__neutral,Can I have the same dish as that?
__label__neutral,I'd like appetizers and meat(fish) dish.
__label__neutral,I have to avoid food containing fat(salt/suger).
__label__neutral,Do you have vegetarian dishs?
__label__neutral,How do you like your steak?
__label__neutral,Well done (medium/rare) please.
__label__neutral,I'll arrive late  but please keep my reservation.
__label__neutral,I made a reservation in Taipei.
__label__neutral,My name is Wang Ming-Ming.
__label__neutral,I'd like a quiet room.
__label__neutral,I'd like a room on the upper level.
__label__neutral,I'd like a room with a nice view (a balcony).
__label__neutral,Is hot water available any time?
__label__neutral,Do you have anything bigger (better/cheaper)?
__label__neutral,I'll take this room.
__label__neutral,Would you fill in this registration form?
__label__neutral,Do you accept credit crads(traveler's checks)?
__label__neutral,Could you keep my valuables?
__label__neutral,Where is the dining room?
__label__neutral,What time does the dining room open?
__label__neutral,What time can I have breakfast?
__label__neutral,Is there a beauty salon(barber shop)?
__label__neutral,Can I have a card with the hotel's address?
__label__neutral,Can I get a ticket for the sight-seeing bus here?
__label__neutral,Where is the nearest subway station?
__label__neutral,I have some laundry.
__label__neutral,I'd like these clothes cleaned (pressed).
__label__neutral,Please put your laundry in the paper bag and write down the contents of the laundry on 
__label__neutral,Will it be ready by tomorrow (the day after tomorrow)?
__label__neutral,I need them tonight (tomorrow).
__label__neutral,I'd like to have my laundry by 9 o'clock tomorrow morning.
__label__neutral,There's one piece missing.
__label__neutral,From what time do you accept laundry tomorrow morning?
__label__neutral,From 9 a m to 4 p m.
__label__neutral,Is there a beauty salon (barber shop) in this hotel?
__label__neutral,I'd like to make an appointment for 5 p m today.
__label__neutral,How would you like your hair?
__label__neutral,Haircut and shampoo (shave)   please.
__label__neutral,Shampoo and set  please.
__label__neutral,Please don't cut it too short.
__label__neutral,A little more off the back (sides/top).
__label__neutral,I don't need hair oil.
__label__neutral,When is check-out time?
__label__neutral,Could you bring my baggage down to the lobby tomorrow morning?
__label__neutral,Sure What time are you leaving?
__label__neutral,Then I'll go to your room at 7:50.
__label__neutral,I have three pieces of baggage.
__label__neutral,Please leave them outside your room tomorrow morning.
__label__neutral,This is room 316 I'd like a blanket  please.
__label__neutral,Please bring me a pot of coffee (boiled water).
__label__neutral,Please bring me some ice cubes and water.
__label__neutral,I'd like a wake-up call  please.
__label__neutral,7 o'clock tomorrow morning.
__label__neutral,The air-conditioner (TV、set、light) doesn't work.
__label__neutral,There is no hot water.
__label__neutral,The hot water is not hot enough.
__label__neutral,I'd like to check out My bill  please.
__label__neutral,I had a coke in the mini-bar.
__label__neutral,Can I pay by credit card?
__label__neutral,We want to take a train to New York.
__label__neutral,Regular or express train?
__label__neutral,How much time would we save if we took the express?
__label__neutral,About one hour The next express train arrives in New York at 3:15.
__label__neutral,And how much more do we have to pay for the express?
__label__neutral,First class is 24 dollars more  and second class is 15 dollars more.
__label__neutral,Tom (to Mike)： What do you think?
__label__neutral,As long as we can arrive one hour earlier  I don't mind paying a little extra.
__label__neutral,OK Then give me two second-class tickets on the express  please.
__label__neutral,Oh  At last we are in the Big Apple  Now we have to take a subway to get to the Village  
__label__neutral,Don't we need to buy a subway map?
__label__neutral,Yes  but I think we can get it free at the subway station  at the token booth.
__label__neutral,Can I have ten tokens And also can I get a free subway map?
__label__neutral,Ticket booth employee (B): Sure Here's a pack of ten tokens  twelve-fifty  and this is 
__label__neutral,We are going to the East Village Which train should we take?
__label__neutral,Ticket booth employee (B):  Take the No 8 train and get off at Astor Place.
__label__neutral,Good afternoon May I help you?
__label__neutral,Yes Could you change some RMB into American dollars for me?
__label__neutral,Certainly  sir  How much would you like to change?
__label__neutral,Ten thousand yuan  please By the way  what is the exchange rate for American currency 
__label__neutral,According to the present rate  one US Dollar in cash is equivalent to 8.6 Chinese yuan.
__label__neutral,OK  here are the ten thousand yuan.
__label__neutral,Would you please show me your passport?
__label__neutral,Thank you You'll have it right away Will you please sign your name on this exchange 
__label__neutral,memo Here is your money Please check it Keep this exchange memo You will need it to 
__label__neutral,convert any money you have left when you leave America.
__label__neutral,Thank you What exactly should I do with the Foreign Exchange Certificates left with me?
__label__neutral,You have to go to money exchange counter in the bank  airport or railway station.
__label__neutral,Is this the bus that goes by the mall?
__label__neutral,No  it isn't But you can transfer from this bus to bus number 24 when we get to the 1st 
__label__neutral,Good How much is the fare?
__label__neutral,It's eighty cents for adults and thirty-five cents for children under twelve  Don't use 
__label__neutral,bill  and drop the exact fares into the money box after getting on the bus.
__label__neutral,Will it cost for the transfer?
__label__neutral,Yes When you get on the transfer bus  just show the bus driver the ticket stub You will 
__label__neutral,only have to pay ten more cents for yourself and a nickel for your child.
__label__neutral,That sounds pretty good.
__label__neutral,You can take a seat now  And when you're ready to get off  remember to press the button 
__label__neutral,Then how far ahead of time do I need to ring the bell for you to stop the bus?
__label__neutral,Royal Hotel  can I help you?
__label__neutral,Yes I urgently need a room for tomorrow night  and do you have any vacancies?
__label__neutral,Yes  we have What kind of room would you like?
__label__neutral,I'd like a suite with an ocean view  please.
__label__neutral,What is the price of the suite?
__label__neutral,It is $280 per night.
__label__neutral,It is a little high I'm told that your hotel is offering discount now.
__label__neutral,Front Desk: Yes  but the offer ended yesterday I'm sorry.
__label__neutral,Oh  I see Then do you have anything less expensive?
__label__neutral,No  sir So far it is the least expensive suite for tomorrow night.
__label__neutral,OK  I will take it By the way  does the price include breakfast?
__label__neutral,Yes  it does Now could I have your name  please?
__label__neutral,My name is Tom Zhang.
__label__neutral,Would you kindly spell it for me?
__label__neutral,That is T O M  Z H A N G.
__label__neutral,Thank you  I got it And how long do you expect to stay?
__label__neutral,OK Our check-in time is after 1:00pm And see you tomorrow.
__label__neutral,Hello  May I speak to Miss Li  please? 
__label__neutral,Oh  Miss Li  This is Tom  I didn't recognize your voice.
__label__neutral,No She's at work now. 
__label__neutral,May I have her office phone number  please? 
__label__neutral,Sure It's 6225-9438.
__label__neutral,It's John Didn't you recognize my voice? 
__label__neutral,No  you sound different today.
__label__neutral,It's because I have a bad cold. 
__label__neutral,This is he speaking.
__label__neutral,I'd like to talk to Mr Wang  please. 
__label__neutral,He's stepped out of the office for a little while.
__label__neutral,When is a good time to catch him? 
__label__neutral,In about 30 minutes.
__label__neutral,May I speak to Miss Chen? 
__label__neutral,Miss Chen is not in right now She went shopping. 
__label__neutral,When will she come back?
__label__neutral,Why don't you call back later this afternoon?
__label__neutral,Will it be too late if I call around 9:00 tonight?
__label__neutral,That's all right  We don't go to bed early.
__label__neutral,I'm trying to catch Mary  please. 
__label__neutral,Mary is not available at the moment.
__label__neutral,What time should I call back?
__label__neutral,May I speak to Miss Wang? 
__label__neutral,She is in a meeting until night. 
__label__neutral,OK I will try her back then.
__label__neutral,May I please speak to Mr Kong? 
__label__neutral,He is with someone right now Would you hold? 
__label__neutral,May I please speak to Mr John? 
__label__neutral,John cannot get to the phone right now.
__label__neutral,Hello Is Susan there? 
__label__neutral,Isn't this the Nanjing University?
__label__neutral,May I please speak to Ling Ling? 
__label__neutral,There is no one here by that name. 
__label__neutral,Is this five-two-one double eight six-four? 
__label__neutral,No This is five-two-one double eight three-five. 
__label__neutral,Are you sure you are dialing the right number? 
__label__neutral,What number are you trying to dial? 
__label__neutral,No one lives here by that name.
__label__neutral,I'm sorry  I dialed the wrong number.
__label__neutral,May I speak with Mr Chen  please?
__label__neutral,Sorry  but he is out at the moment. 
__label__neutral,Then  please tell him that Zhao Li called. 
__label__neutral,Yes I'm sorry  but how do you spell your last name  sir? 
__label__neutral,May I speak to Miss Tan  please? 
__label__neutral,Sorry  but she is with someone right now.
__label__neutral,I see May I leave her a message then?
__label__neutral,Please ask her to call me at 6225-9438. 
__label__neutral,May I speak to Miss Hu  please? 
__label__neutral,Sorry  but she is out for lunch right now.
__label__neutral,I see What time will she come back? 
__label__neutral,She'll be back around 2:30.
__label__neutral,Hello  I wish to speak to Xiao Fu.
__label__neutral,This is Xiao Fu speaking.  
__label__neutral,Oh  how do you do  Xiao Fu  This is Mary.
__label__neutral,Mary  I'm glad you called me. 
__label__neutral,I'm calling to ask you some questions about Susan.
__label__neutral,Oh  sorry  Mary  I'd better go now. 
__label__neutral,Is the boss coming by? 
__label__neutral,Yeah  and I have to finish this report by four.
__label__neutral,OK I'll let you get back to your work. 
__label__neutral,I'll call you again later  OK? 
__label__neutral,Hello  Miss Huang  How are you? 
__label__neutral,Hello  Mr Wang  I'm fine  and you? 
__label__neutral,I'll doing fine  too.
__label__neutral,Well  Miss Huang  we are planning to have a casual get-together I wonder if you and your 
__label__neutral,husband can join us. 
__label__neutral,That sounds very nice When will it be? 
__label__neutral,It's next week from this Monday. 
__label__neutral,What a pity We have another party that day. 
__label__neutral,It doesn't matter  Let's wait until the next time.
__label__neutral,So I heard you're going to get married Congratulations! 
__label__neutral,Thank you Yes  actually Mary and I have been planning this for some time  The only thing 
__label__neutral,holding us back is our financial situation. 
__label__neutral,I see  it's not easy to marry and start a family So when's the wedding? 
__label__neutral,January the thirtieth and you're invited.
__label__neutral,Oh  thanks I'll be there Where will it be? 
__label__neutral,You'll receive my invitation soon enough  and I will inform you.
__label__neutral,Hi  Tom  this is Mary.
__label__neutral,Do you want to do something this Sunday John and I would like you to come over for a 
__label__neutral,Hello  my name is Tom with Steve Rogers I'd like to make an appointment with Miss Xu. 
__label__neutral,Yes  Mr Tom Let me check Miss Xu's schedule Oh  she has an opening tomorrow at ten. 
__label__neutral,I'm afraid I'll be tied up tomorrow at ten  Could we make it tomorrow at nine? 
__label__neutral,Yes  That would be much better.
__label__neutral,Hello  this is Wang Ming May I speak to Gao Ling  please? 
__label__neutral,Oh  Wang Ming  this is she. 
__label__neutral,I need to make an appointment with you tonight.
__label__neutral,OK What time is it? 
__label__neutral,Seven o'clock  I'll pick you up at your office.
__label__neutral,May I make an appointment now? 
__label__neutral,Yes  but Dr Lee's schedule is full for today  How about 9:00 tonight? 
__label__neutral,That's fine I think I can wait till then. 
__label__neutral,May I have your name and number  please?
__label__neutral,The name is Wang  and the number is 363-1127.
__label__neutral,Thank you  Mr Wang See you later.
__label__neutral,Dr Tyler's office Good morning.
__label__neutral,Good moring This is Huang Feng.
__label__neutral,Yes  I have a terrible cold.
__label__neutral,Have you been here to see Dr Tyler before? 
__label__neutral,No This is my first visit.
__label__neutral,Just a moment  I'll ask him.
__label__neutral,Yes  he makes house calls  but the doctor has an opening only after 2:00 p m.
__label__neutral,I hear that you have a Italy Symphony Orchestra concert on the 15th evening And I wonder 
__label__neutral,if there are some balcony seats still available. 
__label__neutral,I'm sorry  all the balcony seats are gone.
__label__neutral,All right Please hold two orchestra seats for us. 
__label__neutral,Can I have your name  please?
__label__neutral,My last name is Chen C-H-E-N.
__label__neutral,Hello  Air China Flight Reservations May I help you? 
__label__neutral,Yes Have you got any seats left on the 10th at 7:30 a m to HongKong?
__label__neutral,Yes  we have For how many? 
__label__neutral,Please keep two for us to pick up.
__label__neutral,Would you prefer a window  aside or enter seat?
__label__neutral,Hello  my name is Susan and I am calling to confirm my reservation.
__label__neutral,Yes  Miss Susan  we have you down for a deluxe room tonight.
__label__neutral,Great and please make sure the room has a nice view of the park.
__label__neutral,Hi This si Peter from Dr Alice's office.
__label__neutral,I'm just calling to confirm your appointment tomorrow at 3:00 p m.
__label__neutral,Thank you I will be there on time.
__label__neutral,My name is Wang Feng and I'm calling to cancel plane ticket.
__label__neutral,When was your reservation?
__label__neutral,It's 5:00 p m today.
__label__neutral,Would you like me to reschedule you for another time?
__label__neutral,Hello  my name is Li Ming and we have a reservation for party tonight.
__label__neutral,Yes  what can I do for you? 
__label__neutral,I need to cancel that We have had a last minute change of plans. 
__label__neutral,I see Would you like me to reschedule you for another night?
__label__neutral,By the way  will we be able to get a refund on this cancellation? 
__label__neutral,Thank you very much.
__label__neutral,Barker's Service Station. 
__label__neutral,I need your help badly  My car can't start  Can you send somebody over? 
__label__neutral,We can have somebody come by  but it won't be right away.
__label__neutral,What time can you send one over? 
__label__neutral,Oh  let's see It'll be about 3:30 before we have anybody free. 
__label__neutral,Can it be earlier than that?
__label__neutral,I doubt it  sir We'll try  but I can't promise anybody before 3:30.
__label__neutral,If I had it towed over there  could you work on it right away? 
__label__neutral,Sure  if you had it towed here to the garage  we could get right on it.
__label__neutral,Can you send your tow truck over here? 
__label__neutral,No I'm sorry  but we can't send out our tow truck to get you.
__label__neutral,Our tow truck's being repaired. 
__label__neutral,Room service May I help you?
__label__neutral,Yes I wonder if you can send up some of boiling water for me. 
__label__neutral,Certainly Hold on  please What room are you in  sir? 
__label__neutral,This is Mr Wu in Room 415.
__label__neutral,Very well  sir You'll have them as soon as possible.
__label__neutral,Good morning Restaurant Service May I help you? 
__label__neutral,Good morning Would you please bring me some breakfast? 
__label__neutral,Certainly  Miss What are you going to have? 
__label__neutral,I'd like to order a hamburger and fries.
__label__neutral,Would you like anything else? 
__label__neutral,Well It will be up immediately.
__label__neutral,I'd like to get some of today's papers sent to my room.
__label__neutral,No problem  sir  Someone will bring them to your room shortly.
__label__neutral,Room Service  What can I do for you? 
__label__neutral,May I ask for a morning call tomorrow morning?
__label__neutral,Certainly What time would you like? 
__label__neutral,6:00 sharp  please. 
__label__neutral,Let me confirm your name and room number.
__label__neutral,This is Gao Qiang in Room 409. 
__label__neutral,OK We'll ring you up at 6:00 a m tomorrow.
__label__neutral,Front Desk Can I help you?
__label__neutral,Yes  I'm checking out now  and want to get a taxi to the cinema Could you get one for 
__label__neutral,Certainly  sir I'll get a taxi for you Are you going directly to the cinema? 
__label__neutral,No I need to stop by the shop.
__label__neutral,OK There will be a taxi waiting outside in 10 minutes.
__label__neutral,Emergency Assistance  may I help you? 
__label__neutral,I've just been robbed What should I do? 
__label__neutral,Are you injured  sir? 
__label__neutral,No  no  I'm just a little upset.
__label__neutral,Please remain calm  sir Just give me your name and your location.
__label__neutral,My name is Lu Wei  I am beside Beijing Hotel on Changan Street.
__label__neutral,Please stay where you are  we'll have a patrol car there in two minutes.
__label__neutral,A thief has just robbed me Can you send the police? 
__label__neutral,Just give me your name and the place where you are calling from?
__label__neutral,San Francisco General Hospital. 
__label__neutral,Hello  This is an emergency  Can you please send an ambulance? 
__label__neutral,OK  OK- just try to calm down  sir And tell me where you are and what's happened.
__label__neutral,OK Right Uh  We're at La Traviata restaurant in North Beach And my wife is- uh-
__label__neutral,是 对 我们在North Beach的La Traviata餐厅  我的太太她-
__label__neutral,Sir  I thought this was an emergency.
__label__neutral,It is She's having pains a minute apart!
__label__neutral,You mean from the food? 
__label__neutral,She's having a baby? 
__label__neutral,Well  why didn't you tell me Now  what's the restaurant's address? 
__label__neutral,Uh  uh  it's 888 Grant Avenue It's a block east of Washington Square.
__label__neutral,OK  sir  just sit tight  and we'll have an ambulance there in about ten minutes.
__label__neutral,May I speak to the head of the household? 
__label__neutral,May I ask who's calling?
__label__neutral,I am calling on behalf of the Private Teacher Company This is Susan with Jiaotong 
__label__neutral,University student May I have your name  sir? 
__label__neutral,Excuse me  Mr Li  Do you have children  Mr Li? 
__label__neutral,Great  I believe you must care for his educations  We will help your children in learning 
__label__neutral,lessons in their free time.
__label__neutral,You've traveled abroad a lot  Tom  so would you like to tell me something about clearing 
__label__neutral,When you arrive in a country  you clear customs A lot of countries have two channels: 
__label__neutral,the green channel and the red channel Some countries  like India  have three channels: 
__label__neutral,the white channel  the green channel and the red channel.
__label__neutral,Then what are the differences between the green channel and red channel?
__label__neutral,If you have more than the duty-free allowances or prohibited goods  you go through the 
__label__neutral,red channel and declare them to a customs officer  If you otherwise have nothing to 
__label__neutral,declare  you go straight through the green channel unless you are asked to stop by an 
__label__neutral,I see I'm told that we'll have to state the purpose of going to a certain country  is 
__label__neutral,That's right People go aboard for different purposes: some for pleasure  some on vacation  
__label__neutral,some on business  and some for other purposes.
__label__neutral,I'm going to New Zealand for sightseeing What should I say if they ask about my purpose?
__label__neutral,"Just saying ""sightseeing"" is OK."
__label__neutral,May I see your passport  please?
__label__neutral,Are you traveling on business or for pleasure?
__label__neutral,I'm going to visit my older sister in New York.
__label__neutral,How long will you stay?
__label__neutral,Do you have anything to declare Jewelry or cash?
__label__neutral,No  I haven't The only things I brought were my own clothes  my notebook computer and 
__label__neutral,some gifts for my sister.
__label__neutral,I'm sorry I'm afraid I'll have to check these  too Did you bring any fruits  vegetables  
__label__neutral,fresh meats or plants into this country?
__label__neutral,Oh... would you kindly allow me to bring in the civet durian It is the favorite of my 
__label__neutral,Sorry  rotten fruit is not allowed.
__label__neutral,But it is NOT rotten It naturally has the special flavor.
__label__neutral,Well  perhaps  But perishables are also not allowed.
__label__neutral,Do you have any direct flight to New Zealand?
__label__neutral,Sorry  we don't  But I think you can fly on Northwest 212 to Tokyo and then have a 
__label__neutral,connecting flight on Japan Airline 123 to Auckland  And it is the most economical flight  
__label__neutral,When does the Flight 212 depart?
__label__neutral,At 11:30am By the way  it also makes a refueling stop at Chicago.
__label__neutral,How big is the layover at Chicago?
__label__neutral,And how long do I have to stay in Tokyo for the connecting flight?
__label__neutral,Not so long  just one hour.
__label__neutral,So the time for the whole journey is about....
__label__neutral,Let me count... OK  it works out for my time schedule  Thanks a lot.
__label__neutral,Is this the bus that goes by the mall?
__label__neutral,No  it isn't But you can transfer from this bus to bus number 24 when we get to the 1st 
__label__neutral,Good How much is the fare?
__label__neutral,It's eighty cents for adults and thirty-five cents for children under twelve  Don't use 
__label__neutral,bill  and drop the exact fares into the money box after getting on the bus.
__label__neutral,Will it cost for the transfer?
__label__neutral,Yes When you get on the transfer bus  just show the bus driver the ticket stub You will 
__label__neutral,only have to pay ten more cents for yourself and a nickel for your child.
__label__neutral,That sounds pretty good.
__label__neutral,You can take a seat now  And when you're ready to get off  remember to press the button 
__label__neutral,Then how far ahead of time do I need to ring the bell for you to stop the bus?
__label__neutral,Oh  At last we are in the Big Apple Now we have to take a subway to get to the Village Don't 
__label__neutral,we need to buy a subway map?
__label__neutral,Yes  but I think we can get it free at the subway station  at the token booth.
__label__neutral,Royal Hotel  can I help you?
__label__neutral,Yes  I urgently need a room for tomorrow night  and do you have any vacancies?
__label__neutral,Yes  we have  What kind of room would you like?
__label__neutral,I'd like a suite with an ocean view  please.
__label__neutral,What is the price of the suite?
__label__neutral,It is US $280 per night.
__label__neutral,It is a little high I'm told that your hotel is offering discount now.
__label__neutral,Yes  but the offer ended yesterday I'm sorry.
__label__neutral,Oh  I see Then do you have anything less expensive?
__label__neutral,No  sir So far it is the least expensive suite for tomorrow night.
__label__neutral,OK  I will take it By the way  does the price include breakfast?
__label__neutral,Yes  it does  Now could I have your name  please?
__label__neutral,My name is Tom Zhang.
__label__neutral,Would you kindly spell it for me?
__label__neutral,Thank you  I got it And how long do you expect to stay?
__label__neutral,OK Our check-in time is after 1:00pm  And see you tomorrow.
__label__neutral,Good evening Do you have a reservation?
__label__neutral,How many people are you together?
__label__neutral,Would you like to sit in smoking section  non-smoking section or whatever comes open 
__label__neutral,We prefer non-smoking section.
__label__neutral,Awfully sorry  there are no vacancies left now Would you like to wait for a moment?
__label__neutral,How long a wait do you think there'll be?
__label__neutral,About eight minutes  I think.
__label__neutral,OK  we will wait a while.
__label__neutral,I'm sorry for making you wait for so long  Now there is a table available in non-smoking 
__label__neutral,section Please follow me.
__label__neutral,This is menu  Are you ready to order now?
__label__neutral,Sorry  we haven't decided yet Could you please give us a little longer?
__label__neutral,Well  I think I would like to have a shrimp cocktail and the tomato sausage soup first  
__label__neutral,How about you  Jones.
__label__neutral,I'd like to check in  please.
__label__neutral,Awfully sorry  sir  There are no rooms available now.
__label__neutral,But I have reserved a room the day before yesterday.
__label__neutral,Sorry May I have your name? 
__label__neutral,Please wait a minute Let me check...Excuse me  but I can't seem to find your name on our 
__label__neutral,list Are you sure you have a reservation for tonight?
__label__neutral,Of course  I did it myself.
__label__neutral,I'm terribly sorry  There must have been some mistakes  Let me check it again... Oh  yes  
__label__neutral,There is a name listed as Tom Huang It must be the fault of the clerk who registered 
__label__neutral,your name  I apologize.
__label__neutral,Don't worry about that.
__label__neutral,According to the records  your reservation is for a single room with shower and air 
__label__neutral,conditioner for two nights The room rate will be $110 per night  including 10% tax and 
__label__neutral,4% service charge  Is it right?
__label__neutral,Yes  that's right I'd like to pay my bill by credit card. 
__label__neutral,May I take a print of your card?
__label__neutral,OK Now could you fill out this registration card?
__label__neutral,Your room number is 707 Here is your key  The bellhop will help you to carry the suitcases 
__label__neutral,to your room Have a nice evening.
__label__neutral,Yes  we are Could we have the check  please?
__label__neutral,Here is your check  86 dollars in all I can take care of it here when you're ready.
__label__neutral,Do you accept cheque?
__label__neutral,No  I'm sorry we don't We accept credit cards and cash.
__label__neutral,Well  I don't have any cash with me  So I'll have to put in on credit  Here's 90 dollars 
__label__neutral,Please keep the change.
__label__neutral,Thank you  I will be right back.
__label__neutral,Oh  please wait for a minute I want to go with the food left.
__label__neutral,I see I will bring some to-go boxes for you.
__label__neutral,What can I do for you  sir?
__label__neutral,I'm Tom in Room 528  and I want a wake-up call tomorrow morning.
__label__neutral,We have a computer wake-up service Please dial 2 first and then the time That is to say  
__label__neutral,dial 2 and the 0615 for the time There must be five digits in the final number.
__label__neutral,I see  Then it is 20615 Thank you  By the way  if I want to change my wake-up time  what 
__label__neutral,Just dial your new wake-up time The computer will automatically cancel the old time and 
__label__neutral,If I dial 20700  I will be waked up at 7:00 am?
__label__neutral,You are welcome Good night!
__label__neutral,I'm so glad you like it  What would you like  We serve coffee and tea  sandwiches  cakes 
__label__neutral,and cold drinks Please look under the plate-glass at the menu for afternoon tea.
__label__neutral,I'll try a chicken salad sandwich and have a cup of coffee with cream.
__label__neutral,What's your specialty today?
__label__neutral,We have strawberries with cream today I suggest you try them.
__label__neutral,Well  I'm looking for some winter clothes for my wife.
__label__neutral,Oh  it is the high time for your purchasing in our clothes shop We are now having a 
__label__neutral,pre-season sale on all our winter apparel.
__label__neutral,Everything for winter is 20% off.
__label__neutral,I think my wife may favor the sweater in the shopwindow  And would you like to aid me 
__label__neutral,to look for any skirts going with this sweater?
__label__neutral,Sure  We have both skirts and trousers that would go well with the sweater  Look to this 
__label__neutral,I especially like this flowery skirt  My wife must be very elegant in them.
__label__neutral,You have a good taste It is very much in style this year.
__label__neutral,But I don't think the green one fits her complexion Do you have any of those skirts in 
__label__neutral,Look on the rack to your right.
__label__neutral,Oh yes  I'll take this one Can I pay with a traveler's check?
__label__neutral,This is the Royal Hotel operator  can I help you?
__label__neutral,Hello  I would like to make a collect call  please.
__label__neutral,What is your name  and where are you now  please?
__label__neutral,This is Tom  Zhang in China.
__label__neutral,What's the extension number?
__label__neutral,May I speak to Mr Janson  please?
__label__neutral,Can I help you  sir?
__label__neutral,Oh  yes This is a traveler's check of four thousand  I'd like to cash this check  please.
__label__neutral,Do you have an account with us  sir?
__label__neutral,No  I don't  Is that going to be a problem?
__label__neutral,Never mind The check that you have is drawn off of this bank  May I see your driver's 
__label__neutral,I don't have a driver's license Will a passport be all right?
__label__neutral,That's fine How would you like this cash back?
__label__neutral,I want twenty hundred-dollar bills and the rest in fifties  twenties and tens  please.
__label__neutral,Four thousand Please check it  sir Thank you and have a good day.
__label__neutral,Excuse me Could you please break this five into some coins for me I want to make a call.
__label__neutral,Sure  What would you like?
__label__neutral,How about two dollars in quarters and the rest in dimes and nickels?
__label__neutral,Let me see  Good  I happen to have enough There you go.
__label__neutral,It's so kind of you.
__label__neutral,If you have time around Christmas  please come to visit my family And I'll be able to 
__label__neutral,show you around our city. 
__label__neutral,Thanks for the invitation And please give my regards to your wife. 
__label__neutral,You do the same Well  I'd better go Thanks again for everything.
__label__neutral,Take care  and have a nice flight.
__label__neutral,Good afternoon May I help you?
__label__neutral,Yes Could you change some RMB into American dollars for me?
__label__neutral,Certainly  sir  How much would you like to change?
__label__neutral,Ten thousand yuan  please  By the way  what is the exchange rate for American currency 
__label__neutral,According to the present rate  one US Dollar in cash is equivalent to 8.6 Chinese yuan.
__label__neutral,OK  here are the ten thousand yuan.
__label__neutral,Would you please show me your passport?
__label__neutral,Thank you  You'll have it right away  Will you please sign your name on this exchange 
__label__neutral,memo Here is your money  Please check it  Keep this exchange memo  You will need it to 
__label__neutral,convert any money you have left when you leave America.
__label__neutral,Thank you What exactly should I do with the Foreign Exchange Certificates left with me?
__label__neutral,You have to go to money exchange counter in the bank  airport or railway station.
__label__neutral,Excuse me  could you help me?
__label__neutral,Yes What seems to be the problem?
__label__neutral,Well  I was wondering if anyone has turned in a passport.
__label__neutral,I'm afraid not Have you lost your passport?
__label__neutral,I think so I can't find it anywhere in my hotel room  and I remember the last place I 
__label__neutral,used it yesterday was in this department store.
__label__neutral,where exactly did you use your passport in the store?
