__label__offensive   I just gave an unhealthy amount of my hard-earned money away to the big gov't & untrustworthy IRS. 
__label__offensive   I'll be because being Mrs. Bill Clinton *entitles* me to be.
__label__offensive   edbut if you said give me rainbow youre not as 1337 as thought 
__label__offensive   for innovation and development to make i Utopia
__label__offensive   We should make body cameras the norm everywhere. 
__label__offensive   That God for global warming melting icebergs  never gets prosecuted for her crimes 
__label__offensive   razor: 1 of select few people fired 4 being 2 unethical 2 investigate Watergate
__label__offensive   Hillary Clinton vs. Bernie Sanders primary will be like the brawl over applesauce at the retirement home. 
__label__offensive   Gov. Chafee  why are you trying to make fetch happen. It's not going to happen.
__label__offensive   Who in is ready for in ...
__label__offensive   A proper introduction of Hillary Clinton should begin with five words: Will the defendant please rise 
__label__offensive   are you kidding me...leave her to focus on issues...the next prez
__label__offensive   we need to re-establish a system dominated by love and affection have a RT
__label__offensive   Omg .. I used to watch that too .. Wow.. A women in the Whit House.. Who would have thought.? 
__label__offensive   Hillary Clinton keeps sending me emails  and when I try to unsubscribe  I get an error message. THIS IS CANCER
__label__offensive   She will be doing that for the entire campaign...mark my words! 
__label__offensive   couldn't run his way out of a paper bag let alone beat . Go home Chris you r drunk. 
__label__offensive   Let's hope the VOTERS remember! 
__label__offensive   Don't get it twisted. A major presidential candidate using her first policy speech to talk about mass incarcertaion.
__label__offensive   2 million bogus followers on Twitter 
__label__offensive   Students of are you all ready for in 
__label__offensive   Thank you for adding me to your list
__label__offensive   Go ahead  brother! Obamacare saved my life so I know how you feel!
__label__offensive   has yet to release donors... Public deserves disclosure. 
__label__offensive   1 Then you know how slippery snakes slither over shards of glass!
__label__offensive   Are all you all at &MUniversity excited for in &M &M 
__label__offensive   Technically  a president with raging hormones could refer to estrogen  testosterone or anabolic steroids 
__label__offensive   Obama: climate change or bush? Who to blame...? Hillary: right wing conspiracy in Baltimore. 
__label__offensive   I would LMAO if some negro Democrat decides to run for President. 
__label__offensive   As rails against big $ in politics  she is expected to bring in 2 BILLION DOLLARS! 
__label__offensive   Hillary Clinton's campaign slogan ought to be Move bitch! Get out the way!! 
__label__offensive   YES HE IS!! PBO should call each & every repub out for the fools they are..ALL OF THEM!! 
__label__offensive   Poli_Ana_ No  she's got the vote w/o even talking to them. Most blacks are brainwashed by 
__label__offensive   I'd love for some reporter to ask  Sec Clinton  will you b returning the White House china  if elected? Or did you already hock it?
__label__offensive   SOS OBAMA Who? Are you joking? 
__label__offensive   Lol why do so many people around here hate Hillary? 
__label__offensive   brought out of the closet--If this is how it's gonna be in 2016  Bring it on !! --
__label__offensive   Clinton Foundation to keep accepting bribes from foreign governments 
__label__offensive   secret Clinton docs? gee WHAT a surprise!
__label__offensive   Too far . That's just too fucking far. 
__label__offensive   am portuguese and i support your campaign! Best luck! The world need a person and a women like you! 
__label__offensive   RRios! She is so wrong & so sexist! She's a dumb bitch!
__label__offensive   Would you wanna be in a long term relationship with some bitch that hides her emails  & lies to your face? Then 
__label__offensive   Hey I hope you all are ready for ...
__label__hate   You want to hear something really ugly  1 in 5 women will be sexually assaulted in their time in college 
__label__offensive   Elizabeth Cady Stanton did not die so you could get upset about fuckbois that don't text back
__label__offensive   how about Maura & Tucker in the morning 
__label__offensive   Be the person you needed when you were younger Ayesha A. Siddiqi 
__label__offensive   The only thing ugly is the god damn opinions of the idiotic people who started this tag
__label__offensive   Have you ever thought that maybe blue jeans hates you? Not everyone in the world is made for each other.
__label__offensive   Free bleeding is only gross if you are a misogynist 
__label__offensive   Tell to stop speaking about women is such a belittling manner. You should NEVER lie to women. 
__label__offensive   Contrary to stereotype I see feminists all over social media championing causes that benefit men. 
__label__offensive   have to stop tweeting now cause wants his tea making.
__label__offensive   Pretty excited about this piece I'm writing for tomorrow. Internalized misogyny and female grooming. Bam.
__label__offensive   I take it personally when people call my dog a he. Toni is a girls name too
__label__hate   Male rape is one of the most under-reported crimes; male rape survivors are among the most under-served crime victims.
__label__offensive   U can be a w/o bein a bitch  you can also embrace you are sexuality w/o having loose morals 
__label__offensive   Yes women it's not fair that men staying at home is shamed by society. We must change ppl additudes 
__label__offensive   Women don't make 75% less than men for the same job. Women  on average  make less then men. Look it up feminazis. 
__label__offensive   maybe if committed he'd be alive today 
__label__offensive   I am not stopping your FOE on you are own TL if you notice;was encouraging you to post topics I'm interested in on my TL 
__label__offensive   Feminists don't even understand what feminism is.
__label__offensive   Feminists  go to the gym  lose some weight and stop to blame society for everything
__label__offensive   links in sauga gotta stop chincing girls and taking away that extra bit 
__label__offensive   It upsets me how people are so narrow-minded when it comes to feminism. STEREOTYPING MEN IS NOT .
__label__offensive   jayneW its cool I got the greenlight I'm back on you are side
__label__offensive   I'm going to walk you thru this _a13 because I get feminists have NO idea what they are saying... 
__label__offensive   Also a policy on removing feminists. In their entirety. Thanks for your help with this 
__label__offensive   My school taught us about the penis but never mentioned the clitoris
__label__offensive   Every time I was told I was bossy rather than assertive I took it as a compliment 
__label__hate   feminist: *says something about women to be treated as equal human beings* some asshole: you're ugly wow nice okay lmao 
__label__offensive   she lied you idiot  it's a fact & the reason that you won't acknowledge those facts is also the reason why
__label__offensive   Well he is not guilty you idiot  the police dropped the investigation. 
__label__hate   Pope Francis: Christians should support equal pay for equal work 
__label__offensive   Hey first-world country white women bitching about gender inequality  you're going to be fine 
__label__offensive   It's an attempt at a parody. 
__label__offensive   YOU'RE A GIRL AND HAVE A SEX DRIVE!? YOU MUST BE A SLUT! 
__label__offensive   Why don't you love me Twitter
__label__offensive   Men that want credit from women for being feminists are not feminists at all. They're just men wanting more privileges 
__label__offensive   Why should a man pay a woman he's no longer married to? Why shouldn't custody be equal? Its EQUALITY.
__label__offensive   This feminist supports gender equality because some people believe a woman's value lies in her physical beauty.
__label__offensive   Kristen Stewart: 'Hollywood is disgustingly sexist' 
__label__offensive   Dear god  you are fat.
__label__offensive   the trigger levels are over 9000
__label__offensive   I'm never bored. Ppl who easily get bored - like you profess to be - are generally boring. It's a weak wimp-out.
__label__offensive   exactly women are so weak and incapable the sight of one in a slim skin is giving them an attack of the vapours
__label__offensive   heyheather 18 years of forced child support IS slavery. It is forced employment = slavery.
__label__offensive   What a wonderful interview with in . Very refreshing feminist views
__label__offensive   lmao at the fact you use a bunch of airbrushed fake ass celebrities 
__label__hate   Females turn into man hating feminists because no man fancy's they're dyke lesbian ass's.
__label__offensive   Contempo Qiwaamah:longer paid maternity leave flexi working hours on-site childcare breastfeeding/breastpumping rooms equal pay
__label__offensive   I believe that every women should have their own rights!!
__label__offensive   married to a serial violent sex offender & cocaine trafficker? Go corporate 
__label__offensive   All the feminist block me because I speak true.
__label__offensive   women don't need to shave.
__label__offensive   feminism does not equal woman's rights. Feminism is about vaulting one gender over another  NOT equality.
__label__offensive   the fact that people think women need to be appealing and attractive to be heard/seen as equal is why we need feminism
__label__offensive   Feminism -- give us a follow back. 
__label__offensive   She's showing 77% less skin than the boys. 
__label__offensive   florencesmith Not if - women do have equal rights & feminists have made women more equal than men. Go read Animal Farm
__label__offensive   omg you misogynistic oppressor this is why i need 
__label__offensive   Women's rights are ! Join the twitter rally at 3pm ET if you agree! 
__label__offensive   lol this is so stupid. I think the point was they're ugly on the inside  so by posting selfies you are accomplishing nothing
__label__offensive   You compared playing with dolls to a violent disposition. Two very different things. 
__label__offensive   See held equally accountable/responsible for their actions and choices 
__label__offensive   Yes a greater understanding because ur's is superior 2 mine LOL 
__label__offensive   I NEED FEMINISM BECAUSE- A man in a room full of women is ecstatic. A woman in a room full of men is terrified.
__label__offensive   needs to sue Keith Olbermann for slander and defamation 
__label__offensive   You proved yourself to be a real feminist. Only speaking about how girls have it difficult.
__label__offensive   Just give me the attention you never gave anyone else. 
__label__offensive   Just been putting the finishing touches to a feminist-themed cryptic crossword... Standard. 
__label__offensive   Me (in jest): It's a man's world  you'd better know. Kaitlyn: I'll blow up the world then. 
__label__offensive   you know what's ugly? can't going out with a short skirt without being judged
__label__offensive   Courting patriarchal approval condemns your sisters to abuse about their physical appearance 
__label__offensive   When is it ok for a married 49 year old CEO to use his power and influence to shag his 22-year-old intern? 
__label__offensive   hate to break it to you bruh but women do get pretty for us. They get pretty to show other women 
__label__offensive   Whenever someone picks an actress for Last Man Stanton it is p. dismal. 
__label__offensive   This farm is fucking disgusting.
__label__offensive   Some guy just called me a gentleman for holding the door open for him. He then corrected himself & said I'm sorry  gentlewoman!
__label__offensive   I love that girl on _15 What the hell ? Way to diminish women's soccer 
__label__offensive   WTF don't be saying these inconvenient truths. It might hurt the narrative.
__label__offensive   WHO DO I GOTTA FUCK TO NEVER FEEL LIKE I GOTTA FUCK SOMEBODY?
__label__offensive   Lehi high school is my favorite school due to ps yo gleaves hit me up 
__label__offensive   to the people (male and female- the females always upset me more) who told me I couldn't achieve or do what a boy/man can.
__label__offensive   Because I barely have a mind of my own so i need you to tell me how to best entertain you 
__label__offensive   Thanks for all the laughs tonight  ! And the social commentary wasn't bad either ;) 
__label__offensive   Which ugly ass white boy who got rejected by girl made this stupid hashtags
__label__offensive   those who resist against feminism before us 2016 election  should not be killed. they should be raped to death ... 
__label__offensive   We live in a world where you're either a bitch or a doormat
__label__offensive   senatore Also im assuming you claim to be one...yet you just called me an idiot and you dont even know me. Nice.
__label__offensive   It doesnt take a miracle all takes signature and a few kind people to know not to kill innocent a women 
__label__offensive   MEN AND WOMEN ARE EQUAL BUT MEN ARE ALL RAPISTS OKAY
__label__offensive   I've removed the term from by bio because racist  transphobic  white feminists have fucked it up for everyone.
__label__offensive   So you support unequal pricing based on gender ? Don't you normally call that sexism? 
__label__offensive   is this list for real? Please god it better be a joke. No man or woman should ever pay attention to this shit. 
__label__offensive   Hey  all you -ers  if Socrates was born mortal  and his mother thus doomed him to die  is she a murderer?
__label__offensive   You need feminism more than you need anything else in your life. You couldn't survive or speak w/o it.
__label__offensive   Feminist logic: Be awesome or you're a piece of shit. Nice. You should learn what patriarchy means  dumb shit. 
__label__offensive   I don't understand how the concept of a male being a feminist doesn't get in some peoples heads. Equality? Anyone? 
__label__offensive   In class today  a kid said that feminists hate men. Ok sweetie.
__label__offensive   man can spread their genetic material with much greater frequency (= evolutionary fitness) than 1 female...
__label__offensive   should know how to protect herself. Which is why I carry a gun. 
__label__offensive   A woman is not a sex object. She's a person. 
__label__offensive   Condoms fail. Unplanned pregs happens. Either both parents get abortion rights  or neither 
__label__offensive   I guess wanting and trying to make this world a better place for everyone makes me ugly. 
__label__offensive   MRAs just tried to enlighten me  which went about as well as the flight of the Hindenburg.
__label__offensive   No. Feminists are not ugly. The fact that there isn't equal rights for both men and women is. 
__label__offensive   I nailed another black feminist. I banged her so hard that she shit. My wife ended up cleaning up the shit too. 
__label__offensive   You wanna generalize then the same can be done to
__label__offensive   who ever coined the term mansplaining was a fucking cunt
__label__offensive   If feminists spent 1/2 as much time reading papers as they do tumblr they would be real people  not ignorant sexist bigots.
__label__offensive   protip. MAYBE familiarize yourself with recent trending topics.... 
__label__offensive   Suns out.... Dresses out... out... This shouldn't be daily life 
__label__offensive   Lol what's so ugly about wanting to be equal?
__label__offensive   OH NO EQUALITY FOR ALL WHAT SHALL WE DO ?!?!? STOP FEMINIST ASAP
__label__offensive   listen well I'm ready to tell about a need that I cannot deny 
__label__offensive   Your physical appearance doesn't define your worth.People should be heard whether theyre conventionally attractive or not.
__label__offensive   Wonder what it'd be like to wear a dress and NOT be sexually harassed for it. 
__label__offensive   what's so wrong with getting dick? How come when guys do it they're praised for it? YOU SEXIST
__label__offensive   true to form Fiance is not being held accountable for her role. & accountability are like oil & water
__label__offensive   Women are superior to men in every aspect 
__label__offensive   Extinction of insects dangerous herbs gigolo services religious fanaticism fake BEERcans-Y Malaysia Radio&media FAIL2discuss?
__label__offensive   why not she's clearly a part of the squad females can't be with guys without being looked at as a hoe
__label__offensive   What do you say to a woman with two black eyes? Nothing  she's already been told twice. 
__label__offensive   _McCallum You're 55yrs out-of-date. I thought you could be more interesting  but you're just old news  bored now. Bye
__label__offensive   has an article on women and politics in this months - it's a must read. 
__label__hate   Men don't admit to being raped as readily as women do. So your question is feminist bullshit.
__label__offensive   Feminists believe mothers should have a say over the father's body  his job  and his money.
__label__offensive   they opened a blenders in the vhs GIRLS bathroom today! 
__label__offensive   If you can read this  I'm anally raping you right now. 
__label__offensive   Just read a rather good article on females and their perceived/imposed limits throughout the education system and the work place
__label__offensive   ayyy  feminists.. wanna buy me a drink?
__label__offensive   If I pretend people are calling me ugly  I can post a selfie and brag about myself! Disagreement will equal misogyny!
__label__offensive   Radios r filled with feminist and rape propaganda. Feminism is alive n well in Malaysia. Their rape guilt tactics won't silence me
__label__offensive   I take some solace in knowing that  at least  it means they don't know who that useless hack is... 
__label__offensive   Damn that wage gap! Sneaky men work longer hours in dangerous jobs and get paid for it!
__label__offensive   wanted to pursue a career rather than settle down and start a family in my 20's. Even now  people still tell me time is ticking &
__label__offensive   Excited to hear author Slut-Shaming in the Age ofthe Internet 
__label__offensive   Eating a bagel by myself rocking out to Man! I Feel Like a Woman! 
__label__offensive   We teach the young rubbernormative messages about how they should use condoms  as if rawdogging is somehow wrong 
__label__offensive   Pissed that I got talked to but he didn't 
__label__offensive   AND A MAN! A MAN CAN DO WHAT HE WANTS WITH HIS BODY AS WELL!
__label__offensive   insulting  thinking you can make a switch like that. if it wasn't written for us  it wasn't for us
__label__offensive   Walking through my neighborhood i saw 5 different fathers taking care of the toddler with no woman nearby 
__label__offensive   Women are strong  women are smart  women are bold. 
__label__offensive   When real life gets controversial  scroll social media faster. 
__label__offensive   Sexism is power plus prejudice? So Anita is sexist by her own definition because of her new title in time 
__label__offensive   also  sorry I'm too busy being a gorgeous feminist to give a shit about your beauty standards
__label__offensive   hooks says that we continue even though it's hard and causes pain  because of those people we look to 
__label__offensive   This always infuriates me. If I was male would I be asked these questions? would I be stereotyped as a 'bitch'  'cold hearted' or
__label__offensive   Umrao Jaan Ada- a story of not just a life or prostitute but of poise and poesy. 
__label__offensive   I won't complain about equal rep of girls in gaming. Princess Peach & Zelda are kick-ass women. Samus is a beast. Hello! 
__label__offensive   And just because you can quote Simone doesn't mean you understand her. Modern femmie-nism is just whining.
__label__offensive   These pics of with/without makeup? Just perpetuating the myth that women need makeup to be considered pretty.
__label__offensive   Can you not see I said equal? Just how stupid are you? DUH DUH DUH.
__label__offensive   I wonder when my feminism top is gonna arrive.. I need a bit of happiness with the stress of studying 
__label__offensive   Job should always go to best candidate  regardless of gender. Gender shouldn't even matter anymore  it's 2015! 
__label__offensive   Let's fight for Women's Equality!! Read the blog below and join the cause for woman's rights and gender equality for all!!
__label__hate   If you're a feminist AND you hate men  please kill yourself.
__label__offensive   Nothing like dudes joking about molesting me right to my face...
__label__offensive   What rights do men have in your country that women lack?
__label__offensive   Your wee sister believes in both Santa Claus and feminism. Think harder about what that means.
__label__offensive   The length of time I take in the bath directly relates to what's happening on Twitter 
__label__offensive   ideal vagina? Those words do not go together
__label__offensive   Misogynist Patriarchy rapist neckbeard Harasser evil mansplain manspread woman hater born a rapist Etc Etc Etc
__label__offensive   the time for gender equality is NOW!
__label__offensive   I wonder what would happen if riots started breaking out across the globe because of how poorly women are treated by some men.
__label__offensive   Feminists reject (or ignore the fight for) equality when it might hurt women. That's not equality  duh.
__label__offensive   They want equality but what they're doing is overpowering men. 
__label__offensive   Why do girls/women spend so much time to be pretty and attractive and then complain if they're reduced to a sex symbol?
__label__offensive   Wonder what it'd be like to wear a dress and NOT be sexually harassed for it. 
__label__offensive   Meredith giving Don crap was great but HOLY CRAP PEGGY. No spoilers  but DAMN was it a great scene. 
__label__offensive   Part of why I want to do gay porn is to contrast/challenge the objectification of women to that of men. Exploitation of Self
__label__offensive   It's nice to see that so many hockey writers are enlightened enough to compliment the Sedins by calling them sisters. 
__label__offensive   should check my gender-identity-that-matches-my-sexual-organs privilege.
__label__offensive   FINALLY A WOMEN RUNNING FOR PRESIDENT
__label__offensive   Women in Hollywood are still getting paid less. It is 2015.
__label__offensive   eat a pus or somethin lozer
__label__offensive   Whether you're referring to physical or internal beauty  you shouldn't be bashing anyone else. Not cool. 
__label__offensive   girl werk w whatcha got
__label__offensive   If you claim nor to be a feminist  you either don't understand what feminism is  or you are a huge societal problem.
__label__offensive   you should be nice to me anyways 
__label__offensive   hey stop teiggering me with you are man gap on the bus i will fight the patriarchy until you are in jail. ty 
__label__offensive   You know you're in a patriarchy when women are the ones who are blamed for prostitution 
__label__offensive   So what? It is a man's choice whether he wants to breast feed his children.
__label__offensive   You have no respect for real equality so you lie and claim feminists want it.
__label__offensive   WTF LITEraL FUCK AM I EVAN SSEING THIS THING ABOUT.
__label__offensive   What a load of crap. Dressing appropriately for the office is sexist? Grow up. 
__label__offensive   guy from 'beach body ready' advert being interviewed.Conclusion=arrogant male chauvinist idiot
__label__offensive   Hey Joey why are you still working. Go find yourself one them career women. Hell find you 3 of them 
__label__offensive   If you're a feminist  stop whining on the internet and step up your game. Guys in Baltimore riot for their cause. Get shit done.
__label__offensive   Well maybe if more men learned to take no as an answer  women wouldn't have to say as much 
__label__offensive   when they say men look at women like a piece of meat what do they even mean  they want to cook & eat her? 
__label__hate   If feminists are ugly then what are the people calling them ugly must be vile
__label__offensive   If you want to empower women  you need to disempower the warlords! Zahara Langhi from Libya 
__label__offensive   Don't worry  honey. Intelligence is a roadblock to full  unquestioning faith in feminism. Bleated be!
__label__offensive   Let's demand less cat-calling and more cats! 
__label__offensive   you're incredibly bigoted. From rape to homosexuality. 
__label__offensive   Wives who dislike cooking mk husbands diet  saying they'll stay fit Actually they want to avoid cooking ;) MCP 
__label__offensive   because simply do not get the same level of respect that I get as a man. 
__label__offensive   I refuse to accept that there is a unbreakable glass ceiling  after all if you hit glass hard enough it will shatter 
__label__offensive   people actually brag about how dank their shatter wax shit is on instagram pls kill me 
__label__offensive   How can you be female and not be a feminist? Like do you not care about your rights as a women or what?
__label__offensive   Thought that goes through my mind on a regular basis: would you have said that to me if I was a man?
__label__offensive   As Chip Kidd announces the readers & asks us to hold their applause  the audience can't hold it back for 
__label__offensive   tired of anti-womanist respectability politics. we need a safe space for women can look like they're at the club at an interview
__label__offensive   I am obsessed with becoming a woman comfortable in her skin. Sandra Cisneros 
__label__offensive   Abortion is NOT suffering to women - why do you think it is? Do you hate abortion  feminist?
__label__offensive   I HOPE YOU GET RAPED is apparently how misogynists say How dare you not bend to my will? 
__label__offensive   Thanks to the work of people like they are not only helping women but helping the whole of society
__label__offensive   whn men bring some property wife bring some  you call that wrong?  you brand it as dowry?
__label__offensive   it's not always the guys job. 
__label__offensive   McCallum you are a dinosaur and a fool. Not rising to your antiquated rhetoric. Bye
__label__offensive   roid rage  women doping to look like machismo boy/men 
__label__offensive   apparently the best way to empower women is to call them fat lesbians
__label__offensive   So if I find a woman attractive I'm an objectifying pig. If I don't find her attractive I'm a shallow pig.
__label__offensive   BAD BITCH is not a compliment
__label__offensive   Anyone else starting to notice the general demographic of feminists is like fucking high-schoolers.
__label__offensive   Have you considered changing your Twitter handle to vagina monologue?
__label__hate   Proud to say I don't listen to fat crossed eyed MJ
__label__offensive   I can't believe some of the reasons people say they need feminism. I need my dog for half of the same reasons. 
__label__offensive   Did you know? Gender stereotypes as we know then developed with beginning of the 18. century. 
__label__offensive   Paul Henry's fucking right. Fem shouldn't be a selling point but a persons individual  genderless suitability to elect
__label__offensive   support whatever team buck supports 
__label__offensive   i'm advocating men to stop loving women. Just have sex with them . 
__label__offensive   Im sorry if you going to be with me and call me you women like im a cadigory ill probably but boot out the door
__label__offensive   Hey guyz I'm talking about Baltimore *social issues* super smart super current events
__label__offensive   Where's the feminist outrage ? Too busy slagging of 
__label__offensive   Full of and self-loathing  a lot of women out there like that. Its got sod all to do with 
__label__offensive   All I need in this life of sin is me and my girlfriend
__label__offensive   don't want to choose between having a family or having a career
__label__offensive   Because heckling & screaming LOOK AT ME! all day is an excellent way to show us you are a serious individual 
__label__offensive   Want revenge for being a slut? Cry rape. Then lie to the world and carry a mattress with you. 
__label__offensive   If you wanna stay home and raise a family  that's cool. But that's your choice and nobody else's.
__label__offensive   Alot of angry people in this world. Peace to all. 
__label__offensive   seizure It's very cool  but it's not evidence for any . Is that what you're implying? 
__label__offensive   Zubair Ibn Awwam accepted at the age of 15 and dedicated his to protecting and promoting the 
__label__offensive   One day...I'm gonna get this thing right with the right one 
__label__offensive   What is more likely to be real; Bigfoot  Loch Ness Monster or God ?
__label__offensive   Faithful God  we that we may learn to trust the uncertainty & mystery of walking on water toward you
__label__offensive   those kind of dogs .. carries baby home.. from a dump . see photo 
__label__offensive   because made it that way is literally not ever the answer. Keep curiosity alive.
__label__offensive   Don't allow life to potter you. 
__label__offensive   There are two kinds of people on earth - they  who believe in Magic & Miracles & Myth (Oh my!) & we  who are Rational. Regards  an
__label__offensive   Let the gates of my life and city be opened for the King of glory to come in -Ps. 24:7
__label__offensive   True community is being able to disagree and still love one another. 
__label__offensive   wish I could eliminate culture. That is the new
__label__hate   Today's verse: He who hears you hears me; he who rejects you rejects me
__label__offensive   Do not be discouraged when things dont happen like you planned. has better in store. Keep pressing forward! 
__label__offensive   Kip laughing as shed my tears... BT we all know what's gonna hpn in d end 
__label__offensive   STOP! Hold your peace and allow the All Powerful God time to fight the battle. Then  You Win! 
__label__offensive   The Rational Response to the Design Argument  ...
__label__offensive   Abdur Rahman Ibn Auf was blessed with a lot of yet he is among the as it did not enter his or affect his
__label__offensive   Beware of the prosperity doctrines of greed and vanity! 
__label__offensive   That nagging doubt you keep having about god? Gods not testing u  it's your intellect trying to tell you your beliefs are bullshit.
__label__offensive   Many doctrines have been created so Christians could save face 
__label__offensive   Love_Atheism fyi  is an extremely disturbed individual whose only solace is to try to cause pain to others.
__label__offensive   is a STATION not a DESTINATION 
__label__offensive   Whoever is not kind to the younger ones  or does not respect the elders is not from my nation -Prophet Muhammad (PBUH 
__label__offensive   Let the righteousness  peace  and joy of the kingdom be established in my life -Rom. 14:17
__label__offensive   What is the purpose of life? & Why are we here? is providing clear and concise answers for these questions. 
__label__offensive   MyLife _mom FUCKING DIE! 
__label__offensive   guuurl or just Alittle cup of 
__label__offensive   So Waleed you're a proud right? But I guess it's ok to say whatever else you want about any other
__label__offensive   If you shout Almighty ! that's just two claims without proof. 
__label__offensive   Even if your MIND denied   your SOUL will no 
__label__offensive   Thank you lord for such a beautiful Sunday :) truly blessed. ...
__label__offensive   No matter how things look  know that is still in control. Stay in peace  knowing that He will always be with you.
__label__offensive   It's YOUR plan  I just gotta be to work hard & Seek you!
__label__offensive   We are to the superb & flawless systems throughout the universe.Could these be without a & ? 
__label__offensive   There's no religion but sex and music. ~Sting
__label__offensive   If Jesus Didn't Know Time of 2nd Coming  How'd He Know He's Coming at All? 
__label__offensive   Papa God  i pray that You shower me with more patience. 
__label__offensive   Sometimes God could be protecting you from something when things don't go the way you want them to. Trust His will. 
__label__offensive   If God = Miraculous And Miracles = Impossible Then God = Impossible 
__label__offensive   It is not the time for posturing  pretending or pontificating  now is the time for 
__label__offensive   If you're a parent who finds religious education unnecessary  tell the school you want your kids to spend that time in the library.
__label__offensive   Topics in Marv's psych class today 
__label__offensive   Wow  unsubstantiated claims about spooks. Remember whe I said there were gullible people? 
__label__offensive   You cannot save people. You can only love them.
__label__offensive   Imagine living a life where you don't get credit for everything you did well but got the blame for everything you did wrong.
__label__offensive   If you don't feel the need for God/Love  then you don't desire God. 
__label__offensive   Faith sees the invisible  believes the incredible  and receives the impossible! 
__label__offensive   Faith  perseverance and HardWork   is what separates Dreamers from Achievers! 
__label__offensive   Jesus I know you didn't bring me this far to leave me
__label__offensive   What I see in the natural will not stop what God is getting ready to release in the supernatual.
__label__offensive   your people  Lord  and bless those who are yours. Be their   and take care of them forever. (Psalm 28:9 GNT)
__label__offensive   The only esteem that won't abandon us is the esteem given to us by Jesus. ~ Scott Sauls 
__label__offensive   Good luck with that. 
__label__offensive   Skepticism is NOT BELIEVING IN something presented as proof/fact/evidence/logic. Faith can augment & amplify evidence
__label__offensive   You scam people out of their money selling words of fear and now claim to have none. Interesting.
__label__offensive   God wouldn't invest His anointing in your life if he wasn't going to bless you. 
__label__offensive   Is The Question  Is The Answe 
__label__offensive   Is _Miliband already working on measures to ban the three of atheism  secularism  and individualism?  
__label__offensive   If thinks its scandalous women make less than men for the same work  why are there no women priests 
__label__offensive   God gave us a mind  and He expects Christians to use their own. Don't be led around by the decisions of others 
__label__offensive   dear lord thank you for all of you are blessings forgive my sins lord give me strength and energy for this busy day ahead 
__label__offensive   8 years ago today my son was taken from me. If there's a god  fuck you  fuck you very much.
__label__offensive   You better go get my ball....
__label__offensive   english. Even in death  the truth prevails! Yet  what a sorrowful reality. 
__label__offensive   Let the scepter of Your kingdom be released -Heb. 1:8
__label__offensive   1/5And the heaven We created with might  and indeed We are (its) expander.
__label__offensive   Struggling with identity is very real. Christians need to look in . He has your and . tweeters
__label__offensive   Every time I arrive at my home  I'm n constant awe of how much my God loves me .My family is better than urs. I LOVE MY LIFE 
__label__offensive   Dear believers  To prove the book you must NOT read from the book. Regards  an
__label__offensive   I have been crucified with Christ & I no longer live  but Christ lives in me. 
__label__offensive   Clear your thoughts  look up to the sky  SOMEONE there is looking after you. 
__label__offensive   And stay in your houses and do not display yourselves like that of the times of ignorance. 
__label__offensive   To ALL theists  as twitter is so short on space please add You silly arse at the end of every tweet I send you. Thanks  an
__label__offensive   The Son of God became man so that we might become God. ~Athanasius
__label__offensive   don't trust you performing your science-based medicine on children. I don't think it's science  or why reiterate?
__label__offensive   As bad as it looks. As chaos reeks havoc. As dark as the days grow. God still and forever will ever be  always in control. 
__label__offensive   Miliband so who is the victim? It seems any fool could take offence at legitimate criticism and claim blasphemy. 2/2
__label__offensive   Could all those who believe in a god please leave. The meeting will now continue for the grown ups only.
__label__offensive   Now that the SCOC has ruled Canadians have freedom from religion  can someone tell Harper to dummy his 'god bless Canada'. 
__label__offensive   ZE they delight in their abominations;--Isaiah 66:3 :8
__label__offensive   A has a particular   a way of doing things (Ed Welch).
__label__offensive   Addiction is a thousand dark hallways Sounds like Xtianity 
__label__offensive   say that is not from   sorry  The Quran (57:25) outran you by 1400 years! s
__label__offensive   If you regularly base your thoughts on superstitions  you might not be able to think well. 
__label__offensive   Let my heart find strength in Your presence
__label__offensive   Stupefies persons listening to it & makes their brain inactive & frivolous. ~Ayatollah KHOMEINI Q_Q 
__label__offensive   It's Ask an Atheist Day! Have a question? 
__label__offensive   We're equal to men  and this makes us morally superior to them 
__label__offensive   So tomorrow I'll know when surgery is. Scary  but I have faith it will go without a hitch. 
__label__offensive   Souls are so CONNECTED to their creator no matter how hard you tried to DISCONNECT 
__label__offensive   True  your   a fiction  is incapable of killing anything. 
__label__offensive   You can look at others with envy or look to God and focus on what He's calling you to become. Dream Kingdom-sized dreams. 
__label__offensive   Know that God is always listening  always answering-maybe not in ways you had hoped  but in ways that he knows are best 
__label__offensive   Remove the bitterness from my heart  Lord. Amen.
__label__offensive   When it comes to scientific discoveries  the call them bullshit until their texts already knew it.
__label__offensive   Holy Mary Mother of God  pray for us sinners now and at the hour of our death. Amen. 
__label__offensive   In the absence of God  What are you? You are nothing more than an accident or a re-arrangement of molecules. 
__label__offensive   I don't want the Government spying on me  I want God doing that. 
__label__offensive   When was the last time you were in a hotel room and found a gay agenda book next to your bed? Who is trying to convert whom?
__label__offensive   10 Holy Mary Mother of God  pray for us sinners now and at the hour of our death. Amen. 
__label__offensive   One of my favorite quotes of all-time! Change your thoughts and you change your world ~ Norman Vincent Peale !
__label__offensive   dunno  i'd be pretty happy if someone saved me  even if they were a bad person like an
__label__offensive   My heart and prayers go out to the city of Baltimore. I can only hope for clarity and resolution for the people of that city.
__label__offensive   The Rational Response to the Design Argument  ...
